1	add_w	2	sub_w	2	mult_w	2	div_prot_w	2
-6.28	0.0031853017931379904
-6.07741935483871	0.2043170141697123
-5.87483870967742	0.3970924139690837
-5.6722580645161305	0.5736272263330616
-5.4696774193548405	0.7267013962952695
-5.267096774193551	0.850054380078195
-5.064516129032261	0.9386411935721714
-4.861935483870971	0.9888387459309356
-4.659354838709681	0.9985940194955084
-4.456774193548391	0.9675080356712145
-4.254193548387101	0.8968521726575702
-4.051612903225811	0.7895161676561171
-3.849032258064521	0.6498899302014339
-3.646451612903231	0.48368400030357095
-3.4438709677419412	0.29769599444128875
-3.2412903225806513	0.0995325914754332
-3.0387096774193614	-0.10270157108608144
-2.8361290322580714	-0.30073536671460893
-2.6335483870967815	-0.48646945868165076
-2.4309677419354916	-0.6523075528898864
-2.2283870967742017	-0.7914670768842359
-2.0258064516129117	-0.8982565786565682
-1.8232258064516218	-0.968308499976847
-1.6206451612903319	-0.998757804110052
-1.418064516129042	-0.9883591522667078
-1.215483870967752	-0.937537836415462
-1.012903225806462	-0.8483723853688249
-0.8103225806451722	-0.7245095555315961
-0.6077419354838822	-0.5710151830849811
-0.4051612903225923	-0.39416699756715795
-0.20258064516130236	-0.20119787051799057
-1.2434497875801753e-14	-1.2434497875801753e-14
0.2025806451612775	0.20119787051796623
0.4051612903225674	0.39416699756713514
0.6077419354838574	0.5710151830849607
0.8103225806451473	0.7245095555315789
1.0129032258064372	0.8483723853688117
1.2154838709677271	0.9375378364154534
1.418064516129017	0.988359152266704
1.620645161290307	0.9987578041100533
1.823225806451597	0.9683084999768532
2.0258064516128877	0.8982565786565787
2.228387096774177	0.791467076884251
2.430967741935466	0.6523075528899059
2.6335483870967566	0.4864694586816725
2.8361290322580475	0.3007353667146318
3.0387096774193365	0.10270157108610617
3.2412903225806255	-0.09953259147540756
3.4438709677419164	-0.29769599444126504
3.646451612903207	-0.48368400030354997
3.8490322580644962	-0.6498899302014151
4.051612903225785	-0.7895161676561012
4.254193548387076	-0.8968521726575592
4.456774193548367	-0.9675080356712084
4.659354838709656	-0.9985940194955071
4.861935483870945	-0.9888387459309393
5.064516129032236	-0.9386411935721799
5.267096774193527	-0.8500543800782077
5.469677419354816	-0.7267013962952866
5.672258064516105	-0.5736272263330827
5.8748387096773955	-0.3970924139691065
6.077419354838686	-0.20431701416973577
